    7609      0.5    471.2
    5099      0.3    454.8
   17689      0.7    491.7
    1956     -0.2    422.2
   17281     -0.3    416.4
   13627     -0.2    425.8
    8178      1.8    568.2
    5962     -0.9    369.7
    3615     -2.2    269.7
   33107      0.9    500.6
    3608     -0.8    382.6
   27687     -0.3    420.0
    7041     -1.8    301.1
    5340      0.4    466.2
   11989      1.8    566.4
   15437      2.1    604.7
    1781      0.5    471.3
    1104      1.7    555.2
   12488      0.7    488.0
     772      0.9    507.8
     156     -0.9    369.1
   20068     -1.4    327.9
    1238      0.1    442.9
    3543     -0.4    409.9
   27417     -0.2    417.5
     608      0.0    440.2
    4575     -1.8    306.4
   26368      0.0    438.7
    7771      0.2    449.1
    9147      1.9    575.6
   17679     -0.5    401.7
    6449     -0.1    428.6
   18315     -0.6    394.1
    4430     -1.1    352.9
    8616      0.2    451.3
    4691      0.3    461.0
    5896     -0.9    364.8
     668     -1.1    358.0
     326     -0.3    416.8
   13693      0.0    439.1
    7236      1.1    509.8
    6110      0.4    462.7
    5251     -0.9    370.8
    5889     -1.7    310.6
   11723      0.5    472.1
    6320     -0.6    421.2
    8009     -0.0    437.9
    7816     -1.0    358.7
    6769     -1.9    298.3
   19961     -1.8    307.5
    2733     -2.0    285.1
   27295     -1.2    349.5
   22160     -1.5    328.4
   12397     -1.1    352.5
    4488     -0.3    411.3
     966      3.0    661.8
   14783      0.5    469.0
   16389     -0.5    403.6
    5893     -1.3    336.6
    5400     -1.5    327.2
   15241      0.3    470.0
   16558     -0.1    421.2
    1790      0.5    472.1
   14818      2.6    625.8
    3038      0.0    436.8
    1395     -1.1    355.7
    4066      0.1    443.9
    4044     -0.2    415.7
   21184     -0.1    424.1
    1004      0.8    493.8
   17775      0.4    465.3
    5415      0.7    486.9
   28990     -0.3    417.5
   15762      1.8    572.0
   13757      0.6    478.1
   12681      0.4    462.3
   12106     -0.0    439.7
    4112      1.6    553.7
    4434     -0.6    392.7
     377      0.3    454.8
   12115      1.8    580.5
   10054     -1.2    343.7
     770      0.2    448.4
    4132      0.1    445.0
     749      0.6    474.7
    3650      0.5    470.7
   27205     -0.3    412.9
    1120     -0.3    413.6
    8111      1.3    530.1
    1494      0.7    489.1
    4819     -0.3    419.3
    3853      0.4    472.0
    5035     -0.8    381.9
    3110     -1.0    358.3
    9886      1.5    541.8
   15346     -0.2    428.8
     239     -0.3    414.2
    2135      2.4    606.7
    2312     -0.3    414.8
    2038     -0.0    434.9
     752     -1.0    364.6
    6654     -1.2    350.3
    1882      2.4    613.7
     123      0.1    441.8
    5098     -0.7    379.0
    5460      1.0    506.3
    4421     -0.1    427.5
   15442     -0.1    426.9
    6078     -0.0    441.2
     547     -0.9    372.1
    7684     -1.5    324.5
    1880      1.7    560.1
    7249      1.5    544.6
     540      0.8    494.9
    1123     -0.3    414.4
     695     -0.4    401.9
   16590     -0.1    424.8
    4989     -1.5    327.5
    3988     -1.3    338.4
    5672     -1.6    315.5
   12791     -0.6    395.9
   14361     -1.3    335.5
   19968     -0.0    432.6
   12735     -0.9    370.0
    5752     -0.7    377.0
    4685     -0.2    423.7
     573     -1.3    345.4
    2700     -0.4    404.8
     366      0.3    452.8
   15767      1.0    510.0
    3505     -0.7    384.0
   12398     -1.1    357.8
    4409     -0.2    424.1
   13511      1.0    510.0
   12252     -0.7    388.0
   27283     -1.4    332.9
    6344      0.3    457.4
    1453     -0.9    371.7
    1902     -2.5    258.3
   11293      0.0    437.3
    3727     -0.1    423.9
     550     -0.8    375.3
     459      0.2    448.3
     398     -0.9    373.1
    8341      1.0    511.5
   17583      0.8    499.7
   18414      0.5    468.2
   38429      0.8    490.5
   13254      2.5    617.3
    1380      1.7    569.6
    7894      1.8    565.1
   14745      1.5    546.0
   15920     -0.2    428.1
   16396     -0.5    396.5
    7480      0.4    467.7
    4109      0.2    467.1
   15899     -0.5    400.0
   14856     -0.9    373.1
    4958     -2.1    284.0
    2316      0.6    481.7
    3033     -0.3    414.7
     323      0.5    473.7
   21587      0.3    453.6
    6545      1.0    514.9
   13820      0.5    475.5
   10279     -0.9    368.9
   22383     -0.2    424.3
    4416      0.1    444.6
   21218      0.4    464.1
   13648      0.2    442.0
    8909     -0.0    431.9
   19949     -1.8    307.4
    1135      0.1    443.6
    7200      1.1    519.5
    2483      0.9    502.3
    1233     -0.0    433.8
   14537      1.9    576.8
   16565     -1.0    359.4
    7836      0.4    467.1
    4515     -2.2    273.4
    4950      0.5    475.2
   26348     -2.2    275.1
    2245     -0.0    438.0
    8195      0.7    486.4
    2727     -0.0    439.0
    9507      1.9    576.6
   11991      1.9    570.3
   17328      1.1    515.1
   11338     -0.7    382.5
    9444     -2.6    248.2
    1303      0.5    464.1
    2153      0.6    478.3
    2404      0.2    454.4
     755     -0.3    415.1
    1293      0.2    451.1
   12432     -0.6    391.6
   27686     -0.3    412.8
    3050     -1.1    358.8
    7259      0.7    486.1
    5690     -0.8    378.8
   21994      1.4    542.9
    3677     -0.1    425.7
   19152      0.7    487.6
   11519      1.3    528.7
   15780     -0.4    402.5
    3867     -1.0    356.7
    4095     -1.5    322.9
    8078     -1.3    344.9
    5389      0.7    496.0
    5895     -1.3    339.7
   11566      1.3    542.7
   11514     -0.0    435.0
    2850     -0.0    434.6
    7943     -0.8    374.7
    6624     -1.5    325.0
   11556      0.9    497.3
    4559     -0.0    434.2
    4963     -1.3    337.9
    7404     -0.5    397.4
    2414     -0.5    395.8
   16793      0.5    474.7
    1041     -0.4    403.6
   14473     -0.4    407.1
    5220     -0.4    405.3
    1771     -2.1    280.2
    4470     -1.6    315.6
     574     -1.0    362.6
     647     -1.2    346.6
    4484      0.1    446.9
    1138      1.2    519.7
    4755      1.8    563.0
    6071      0.1    444.0
    1865      0.3    461.1
    4027     -0.2    418.2
    4464     -0.5    400.4
     724     -0.3    412.1
    5969      0.6    482.3
    3146     -1.5    320.4
    3008     -0.8    373.3
   15873      0.4    462.6
    5398     -2.2    271.7
    6553      0.2    450.3
    4302      1.4    539.1
   16164      0.7    482.4
     507     -0.0    432.3
    7390     -0.3    419.5
    1681     -0.5    389.1
    4563     -0.0    434.2
     832     -0.7    389.0
    5478      0.8    491.0
    4170      0.0    439.7
   12833     -0.3    412.8
   12005      2.1    588.5
   12350     -1.3    337.6
    4813      1.1    527.0
    1115     -1.2    348.2
   29913      1.6    552.1
   10733     -1.3    338.4
   11364     -1.8    306.2
   14535     -0.1    423.5
    6424      0.9    496.3
   18485      0.9    493.8
     433      0.2    455.3
    6005      1.5    547.9
   11413      0.8    493.9
    1010      0.6    478.1
    1576     -0.2    423.8
     529      0.3    455.3
   17251     -0.7    383.0
   13271     -0.7    386.6
    4994     -1.1    357.8
    5890     -1.3    337.9
   14193      0.3    459.6
   14722      1.1    513.0
     836      0.9    503.1
   21187     -0.8    375.5
    4471     -0.7    382.6
   12166     -0.2    422.0
   12232      1.0    504.1
    1356     -1.6    320.4
    1982      0.0    441.7
    5521     -0.3    409.3
    7232     -0.6    387.9
   23185      1.7    561.3
   18138      0.7    488.1
   12226      2.1    588.2
    5949     -0.1    432.3
   21640     -0.8    390.9
     994     -0.8    379.4
    6436      0.7    483.2
   16468      0.6    487.2
    8632      0.8    494.2
   11691     -0.1    429.5
     213      0.3    454.6
    4204     -0.9    366.0
   15968     -0.7    389.7
    7365      0.3    457.0
    6047      1.8    570.2
    1657      0.8    497.5
    5265      2.6    641.0
    4214     -0.9    372.9
   17578      0.5    473.7
    4966     -0.7    380.9
    8208     -1.4    333.7
   24487      2.0    581.7
   28152     -0.3    414.8
    6635     -1.5    326.1
     291      2.3    599.3
    9473     -1.1    352.5
    6367      1.3    532.2
    4299     -0.0    434.1
   11297      0.5    477.2
    6273     -0.1    434.6
    6418      0.5    469.4
    7316     -0.2    421.1
    5697      0.0    440.0
    4050     -0.9    372.4
     490     -0.0    429.6
   12621      0.2    447.0
   14821      0.2    450.9
    8904      1.2    523.1
   16364      0.5    472.4
    3804     -0.8    380.2
   14968     -0.2    423.2
    7708      0.2    453.7
   15085      0.9    498.8
     473     -1.2    342.4
    5693     -2.1    277.7
   13046      0.6    475.8
   13424     -2.2    276.7
    6480      0.0    438.1
    7364     -0.3    412.7
   13510      0.7    490.9
    4234     -1.8    304.5
    2282      0.4    469.6
   17614     -0.7    383.5
   30888      0.7    488.9
    1993      2.4    601.2
     284      1.3    534.5
    5162     -0.8    376.0
   18133      0.8    492.3
   12552      1.6    547.9
    4439     -0.9    365.7
   19943      0.8    493.8
   13630     -1.3    337.6
      60      1.0    515.4
   17744      0.9    503.3
     771     -0.1    426.9
    6644     -0.9    366.9
    4257     -0.6    388.9
    5651     -1.5    328.6
    5226     -0.2    416.2
    5022     -0.1    431.5
    5906     -1.0    358.7
    3687      0.5    476.8
   11803     -0.2    417.6
    1410     -0.4    411.2
   24233      0.9    504.5
     165     -1.1    361.8
   11815     -0.8    379.0
    5175      0.2    452.6
    1137      0.4    462.6
   17724     -0.1    433.0
     700     -0.3    410.3
    1264      0.2    447.2
   11537     -0.4    402.4
    1136      0.2    446.9
   15072     -1.0    361.0
   12965      1.7    558.3
   17848      0.3    460.3
    3145     -1.1    348.8
   27296     -0.6    389.5
   13156     -2.3    268.4
    4967     -0.3    415.5
    6251      1.0    506.5
   15670     -0.3    405.3
    8371     -0.0    432.0
    5085     -1.3    338.0
   25050     -0.5    397.9
   10248      2.4    617.0
    2703     -0.3    413.3
     609     -0.1    426.5
    1376      0.7    482.7
   11489     -0.1    433.1
    4577     -1.7    309.8
   18314     -1.5    330.6
     636     -1.1    356.2
     720     -0.5    404.2
    5673     -1.1    357.6
   12993      0.2    451.2
    3865     -1.0    359.8
   30884      1.0    512.3
   33918      1.4    534.3
   15946      0.7    487.0
     614     -0.0    434.3
    8305     -0.9    371.7
   16486      0.6    487.6
   26645      0.1    444.7
   18403     -0.3    410.5
    1605      0.0    437.8
   11451     -0.7    381.8
   13789     -1.5    320.2
    4229     -1.0    358.2
     818      1.2    521.8
     446     -0.0    434.3
   14406      0.3    455.5
   11390      0.1    442.2
   26686     -0.3    412.8
   35330     -0.7    384.9
   10704     -1.6    323.4
   15912     -0.2    417.0
   16240     -0.1    432.0
    2101     -1.6    318.7
    4523     -0.8    377.8
   11392     -0.6    393.0
    7381      1.9    577.7
    4972     -0.5    397.9
   16492      1.1    518.2
     843      1.1    520.7
   21430      0.1    446.3
    6939     -2.2    271.4
    5753     -0.8    380.0
    5747     -1.4    333.2
   12642     -0.1    429.7
   12253     -0.6    391.0
   14894      0.2    451.4
   11249      1.7    559.1
    3557      0.6    484.4
    6412      1.5    549.0
     210      0.2    448.7
    7461     -0.8    373.4
    4599      2.2    599.4
   11994      1.7    557.0
   18560      1.3    527.4
    9019      0.1    444.1
    3136     -0.7    385.2
     616      0.3    451.3
    2864     -0.2    421.8
    5104     -0.7    388.1
     401     -0.2    417.6
   17520      0.5    463.7
   21569     -0.2    423.4
   11588      2.1    590.9
   11245      0.1    448.5
    4805     -0.9    370.5
    5741     -1.2    347.4
    5838      0.4    460.9
   12733     -0.8    364.3
   12585      0.7    487.3
    3404     -1.2    349.5
   18339      0.7    485.2
    8008     -2.4    257.7
    3341      0.9    506.0
    4433     -0.5    398.6
    5717     -2.7    237.3
   17540     -0.6    394.2
    4094     -0.7    380.2
     718     -0.6    388.1
    7167      0.2    449.0
    2050     -0.1    431.2
     868      1.2    524.9
   20021      0.7    486.0
   27349     -0.2    420.7
   14804     -2.3    271.6
    1110     -0.3    410.3
   27136      1.9    579.5
   10945     -0.7    393.3
    4795      1.4    543.1
     201      0.0    433.1
    4252     -1.0    362.7
    7332      0.2    450.8
    7323     -1.3    339.9
    5628     -2.0    286.6
    1752     -0.6    391.8
    2148      1.1    521.8
     895      2.5    618.4
    3369     -0.1    426.8
   12641     -0.0    444.2
   24041     -1.7    305.3
   17835     -0.9    370.0
     639     -0.8    373.2
   27368     -0.2    423.0
   14544     -0.1    434.3
     417      0.7    484.4
    2688     -0.3    413.5
   27278     -0.8    379.0
    2306     -1.1    354.7
   14208     -1.7    313.4
   12200      0.7    485.8
   14877     -1.0    365.4
    4102      0.7    489.7
     348      1.1    517.5
   18118      0.6    489.6
   27292     -1.2    352.9
   16054     -0.1    427.9
    5696     -0.8    380.7
   11813     -0.7    385.5
    2051     -0.0    434.3
    1267      0.6    479.7
   16429      0.1    434.0
     101     -0.5    400.9
    8059     -1.2    349.4
     346      0.1    440.8
   18386      0.5    470.2
   15233      0.4    468.3
    1437     -0.9    370.8
     187     -0.7    379.7
    3319     -0.5    395.6
    5435     -0.5    400.9
    4238     -1.2    347.8
    3894      0.3    458.1
    7127      1.1    509.5
   11930     -1.1    355.7
   11721     -0.1    427.5
    1736     -0.5    401.2
     232      0.4    460.8
    6298     -1.3    339.9
   12922     -0.5    396.8
    3135     -1.6    317.8
     731      0.1    447.7
    5905     -1.0    358.8
     877      1.1    514.4
     606      0.2    451.6
   17473      0.3    460.0
   13358      0.5    466.1
   11838      0.5    471.1
    3028     -0.7    374.7
    2251      1.1    516.0
   22032      1.9    584.0
     600      0.8    488.9
    4479     -1.2    347.1
    2252      0.6    478.7
    7165      0.1    437.3
   13427     -0.5    400.6
    7134     -1.2    348.5
    4962     -1.7    309.3
   27282     -1.8    307.5
   18399      0.1    444.7
    4030      0.4    466.0
   33105     -0.4    411.0
    1555      0.8    493.0
    2130      0.3    452.8
    5930     -0.0    433.7
    1879      1.3    527.2
    2410      0.2    453.0
    2824     -0.3    417.4
     828     -0.3    413.9
    1429     -0.4    401.8
   15036     -0.8    379.8
    2775      0.6    476.3
    4923     -0.4    407.6
   15662     -0.5    400.4
   13657      0.8    485.8
    5082     -1.3    336.9
   11427      0.4    463.6
    1282     -0.5    401.7
   14846     -1.2    348.3
   12787     -1.0    361.6
    4410     -0.5    397.6
   13397      0.2    447.6
    5132      1.4    538.6
   29919      2.5    607.5
   12915      1.6    561.6
   16162      0.3    454.1
   13995     -0.2    424.3
   12801      0.2    448.1
   19965     -1.7    308.4
    3614     -2.1    279.1
    4467     -0.8    374.7
   11382      0.2    449.4
    4424     -0.1    431.3
   12494     -0.2    420.2
   11849     -0.6    388.6
    5706      0.4    466.7
    1363     -0.7    384.2
   17757     -0.2    416.6
    2142      0.4    467.0
    2424      0.9    499.9
   27366     -0.2    423.0
   11270     -1.0    362.0
    4427      0.3    455.4
   15833      0.4    460.9
    5686     -0.6    386.8
    2960     -1.4    331.5
     333      2.0    578.3
   13595     -0.0    433.7
    1686      0.0    438.2
     615     -0.1    430.0
   16663     -0.3    408.7
    2731      1.4    537.0
    6129      1.4    537.2
     485     -1.6    319.2
    5264      0.5    472.6
   13519      0.6    472.2
   13396      0.1    440.5
   11862      0.2    446.9
     579      1.1    521.6
